id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
10866,MT_OCGT,MT_Balance,2030,3,1.0,1.0,11,12,0.0
10867,MT_OCGT,MT_Balance,2030,3,1.0,1.0,13,14,0.0
10868,MT_OCGT,MT_Balance,2030,3,1.0,1.0,15,16,0.0
10869,MT_OCGT,MT_Balance,2030,3,1.0,1.0,17,18,0.0
10870,MT_OCGT,MT_Balance,2030,3,1.0,1.0,19,20,0.0
10871,MT_OCGT,MT_Balance,2030,3,1.0,1.0,21,22,0.0
10872,MT_OCGT,MT_Balance,2030,3,1.0,1.0,23,24,0.0
10873,MT_Battery,MT_Balance,2030,3,1.0,1.0,1,2,0.0
10874,MT_Battery,MT_Balance,2030,3,1.0,1.0,3,4,0.0
10875,MT_Battery,MT_Balance,2030,3,1.0,1.0,5,6,1017.4640410329437
10876,MT_Battery,MT_Balance,2030,3,1.0,1.0,7,8,250.00933111721952
10877,MT_Battery,MT_Balance,2030,3,1.0,1.0,9,10,767.4547099157242
10878,MT_Battery,MT_Balance,2030,3,1.0,1.0,11,12,0.0
10879,MT_Battery,MT_Balance,2030,3,1.0,1.0,13,14,0.0
10880,MT_Battery,MT_Balance,2030,3,1.0,1.0,15,16,0.0
10881,MT_Battery,MT_Balance,2030,3,1.0,1.0,17,18,1017.4640410329437
10882,MT_Battery,MT_Balance,2030,3,1.0,1.0,19,20,0.0
10883,MT_Battery,MT_Balance,2030,3,1.0,1.0,21,22,0.0
10884,MT_Battery,MT_Balance,2030,3,1.0,1.0,23,24,0.0
10885,MT_Balance,MT_Battery,2030,3,1.0,1.0,1,2,213.24307207763331
10886,MT_Balance,MT_Battery,2030,3,1.0,1.0,3,4,804.2209689553104
10887,MT_Balance,MT_Battery,2030,3,1.0,1.0,5,6,1017.4640410329437
10888,MT_Balance,MT_Battery,2030,3,1.0,1.0,7,8,0.0
10889,MT_Balance,MT_Battery,2030,3,1.0,1.0,9,10,0.0
10890,MT_Balance,MT_Battery,2030,3,1.0,1.0,11,12,0.0
10891,MT_Balance,MT_Battery,2030,3,1.0,1.0,13,14,1017.4640410329437
10892,MT_Balance,MT_Battery,2030,3,1.0,1.0,15,16,0.0
10893,MT_Balance,MT_Battery,2030,3,1.0,1.0,17,18,0.0
10894,MT_Balance,MT_Battery,2030,3,1.0,1.0,19,20,0.0
10895,MT_Balance,MT_Battery,2030,3,1.0,1.0,21,22,0.0
10896,MT_Balance,MT_Battery,2030,3,1.0,1.0,23,24,0.0
10897,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,1,2,509.2338096051723
10898,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,3,4,508.7059490495171
