id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
13038,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,11,12,0.0
13039,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,13,14,0.0
13040,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,15,16,0.0
13041,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,17,18,6.013269739924001e-07
13042,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,19,20,6.013269739924001e-07
13043,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,21,22,6.013269739924001e-07
13044,BE_Nuclear,BE_Balance,2030,4,1.0,1.0,23,24,4.789471859112384e-07
13045,BE_CCGT,BE_Balance,2030,4,1.0,1.0,1,2,0.0
13046,BE_CCGT,BE_Balance,2030,4,1.0,1.0,3,4,0.0
13047,BE_CCGT,BE_Balance,2030,4,1.0,1.0,5,6,0.0
13048,BE_CCGT,BE_Balance,2030,4,1.0,1.0,7,8,0.0
13049,BE_CCGT,BE_Balance,2030,4,1.0,1.0,9,10,0.0
13050,BE_CCGT,BE_Balance,2030,4,1.0,1.0,11,12,0.0
13051,BE_CCGT,BE_Balance,2030,4,1.0,1.0,13,14,0.0
13052,BE_CCGT,BE_Balance,2030,4,1.0,1.0,15,16,0.0
13053,BE_CCGT,BE_Balance,2030,4,1.0,1.0,17,18,0.0
13054,BE_CCGT,BE_Balance,2030,4,1.0,1.0,19,20,0.0
13055,BE_CCGT,BE_Balance,2030,4,1.0,1.0,21,22,0.0
13056,BE_CCGT,BE_Balance,2030,4,1.0,1.0,23,24,0.0
13057,BE_OCGT,BE_Balance,2030,4,1.0,1.0,1,2,0.0
13058,BE_OCGT,BE_Balance,2030,4,1.0,1.0,3,4,0.0
13059,BE_OCGT,BE_Balance,2030,4,1.0,1.0,5,6,0.0
13060,BE_OCGT,BE_Balance,2030,4,1.0,1.0,7,8,0.0
13061,BE_OCGT,BE_Balance,2030,4,1.0,1.0,9,10,0.0
13062,BE_OCGT,BE_Balance,2030,4,1.0,1.0,11,12,0.0
13063,BE_OCGT,BE_Balance,2030,4,1.0,1.0,13,14,0.0
13064,BE_OCGT,BE_Balance,2030,4,1.0,1.0,15,16,0.0
13065,BE_OCGT,BE_Balance,2030,4,1.0,1.0,17,18,0.0
13066,BE_OCGT,BE_Balance,2030,4,1.0,1.0,19,20,0.0
13067,BE_OCGT,BE_Balance,2030,4,1.0,1.0,21,22,0.0
13068,BE_OCGT,BE_Balance,2030,4,1.0,1.0,23,24,0.0
13069,BE_Balance,BE_Battery,2030,4,1.0,1.0,1,2,0.0
13070,BE_Balance,BE_Battery,2030,4,1.0,1.0,3,4,0.0
13071,BE_Balance,BE_Battery,2030,4,1.0,1.0,5,6,0.0
13072,BE_Balance,BE_Battery,2030,4,1.0,1.0,7,8,0.0
13073,BE_Balance,BE_Battery,2030,4,1.0,1.0,9,10,0.0
13074,BE_Balance,BE_Battery,2030,4,1.0,1.0,11,12,0.0
13075,BE_Balance,BE_Battery,2030,4,1.0,1.0,13,14,0.0
13076,BE_Balance,BE_Battery,2030,4,1.0,1.0,15,16,0.0
13077,BE_Balance,BE_Battery,2030,4,1.0,1.0,17,18,0.0
13078,BE_Balance,BE_Battery,2030,4,1.0,1.0,19,20,0.0
13079,BE_Balance,BE_Battery,2030,4,1.0,1.0,21,22,0.0
13080,BE_Balance,BE_Battery,2030,4,1.0,1.0,23,24,0.0
13081,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,1,2,59527.57386679861
