id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
1,NL_Balance,NO_Balance,2030,1,1,2,2245,0.0,0.0
2,NL_Balance,NO_Balance,2030,1,3,4,2246,0.0,0.0
3,NL_Balance,NO_Balance,2030,1,5,6,2247,0.0,0.0
4,NL_Balance,NO_Balance,2030,1,7,8,2248,-1.9079999999999995,0.0
5,NL_Balance,NO_Balance,2030,1,9,10,2249,0.0,0.0
6,NL_Balance,NO_Balance,2030,1,11,12,2250,-1.9079999999999995,0.0
7,NL_Balance,NO_Balance,2030,1,13,14,2251,0.0,0.0
8,NL_Balance,NO_Balance,2030,1,15,16,2252,0.0,1.6218000000000001
9,NL_Balance,NO_Balance,2030,1,17,18,2253,0.0,0.0
10,NL_Balance,NO_Balance,2030,1,19,20,2254,0.0,0.0
11,NL_Balance,NO_Balance,2030,1,21,22,2255,0.0,0.0
12,NL_Balance,NO_Balance,2030,1,23,24,2256,0.0,0.0
13,NL_Balance,DK_Balance,2030,1,1,2,2257,0.0,0.0
14,NL_Balance,DK_Balance,2030,1,3,4,2258,0.0,0.0
15,NL_Balance,DK_Balance,2030,1,5,6,2259,0.0,0.0
16,NL_Balance,DK_Balance,2030,1,7,8,2260,-1.9079999999999995,0.0
17,NL_Balance,DK_Balance,2030,1,9,10,2261,0.0,0.0
18,NL_Balance,DK_Balance,2030,1,11,12,2262,-1.9079999999999995,0.0
19,NL_Balance,DK_Balance,2030,1,13,14,2263,0.0,0.0
20,NL_Balance,DK_Balance,2030,1,15,16,2264,0.0,0.0
21,NL_Balance,DK_Balance,2030,1,17,18,2265,0.0,0.0
22,NL_Balance,DK_Balance,2030,1,19,20,2266,0.0,0.0
23,NL_Balance,DK_Balance,2030,1,21,22,2267,0.0,0.0
24,NL_Balance,DK_Balance,2030,1,23,24,2268,0.0,0.0
25,NL_Balance,UK_Balance,2030,1,1,2,2269,0.0,1.8762
26,NL_Balance,UK_Balance,2030,1,3,4,2270,0.0,1.8762
27,NL_Balance,UK_Balance,2030,1,5,6,2271,0.0,3.498
28,NL_Balance,UK_Balance,2030,1,7,8,2272,0.0,0.0
29,NL_Balance,UK_Balance,2030,1,9,10,2273,0.0,-0.0
30,NL_Balance,UK_Balance,2030,1,11,12,2274,0.0,0.0
31,NL_Balance,UK_Balance,2030,1,13,14,2275,0.0,-0.0
32,NL_Balance,UK_Balance,2030,1,15,16,2276,0.0,1.6218000000000001
33,NL_Balance,UK_Balance,2030,1,17,18,2277,0.0,1.6218000000000001
34,NL_Balance,UK_Balance,2030,1,19,20,2278,0.0,1.1891999999999943
35,NL_Balance,UK_Balance,2030,1,21,22,2279,0.0,3.498
36,NL_Balance,UK_Balance,2030,1,23,24,2280,0.0,1.8762
37,NL_Balance,BE_Balance,2030,1,1,2,2281,0.0,-0.0
38,NL_Balance,BE_Balance,2030,1,3,4,2282,0.0,-0.0
39,NL_Balance,BE_Balance,2030,1,5,6,2283,0.0,0.0
40,NL_Balance,BE_Balance,2030,1,7,8,2284,0.0,0.0
41,NL_Balance,BE_Balance,2030,1,9,10,2285,0.0,-0.0
42,NL_Balance,BE_Balance,2030,1,11,12,2286,0.0,-0.0
43,NL_Balance,BE_Balance,2030,1,13,14,2287,0.0,-0.0
44,NL_Balance,BE_Balance,2030,1,15,16,2288,0.0,1.6218000000000001
45,NL_Balance,BE_Balance,2030,1,17,18,2289,0.0,-0.0
46,NL_Balance,BE_Balance,2030,1,19,20,2290,0.0,0.0
47,NL_Balance,BE_Balance,2030,1,21,22,2291,0.0,0.0
48,NL_Balance,BE_Balance,2030,1,23,24,2292,0.0,0.0
49,BE_Balance,DE_Balance,2030,1,1,2,2293,0.0,-0.0
50,BE_Balance,DE_Balance,2030,1,3,4,2294,0.0,-0.0
51,BE_Balance,DE_Balance,2030,1,5,6,2295,0.0,0.0
52,BE_Balance,DE_Balance,2030,1,7,8,2296,-1.9079999999999995,0.0
53,BE_Balance,DE_Balance,2030,1,9,10,2297,0.0,0.0
54,BE_Balance,DE_Balance,2030,1,11,12,2298,0.0,-0.0
55,BE_Balance,DE_Balance,2030,1,13,14,2299,0.0,-0.0
56,BE_Balance,DE_Balance,2030,1,15,16,2300,0.0,0.0
57,BE_Balance,DE_Balance,2030,1,17,18,2301,0.0,0.0
58,BE_Balance,DE_Balance,2030,1,19,20,2302,0.0,0.0
59,BE_Balance,DE_Balance,2030,1,21,22,2303,0.0,0.0
60,BE_Balance,DE_Balance,2030,1,23,24,2304,0.0,0.0
61,BE_Balance,FR_Balance,2030,1,1,2,2305,0.0,0.0
62,BE_Balance,FR_Balance,2030,1,3,4,2306,0.0,0.0
63,BE_Balance,FR_Balance,2030,1,5,6,2307,0.0,0.0
64,BE_Balance,FR_Balance,2030,1,7,8,2308,-1.9079999999999995,0.0
65,BE_Balance,FR_Balance,2030,1,9,10,2309,0.0,0.0
66,BE_Balance,FR_Balance,2030,1,11,12,2310,-1.9079999999999995,0.0
67,BE_Balance,FR_Balance,2030,1,13,14,2311,0.0,0.0
68,BE_Balance,FR_Balance,2030,1,15,16,2312,0.0,0.0
69,BE_Balance,FR_Balance,2030,1,17,18,2313,0.0,0.0
70,BE_Balance,FR_Balance,2030,1,19,20,2314,0.0,0.0
71,BE_Balance,FR_Balance,2030,1,21,22,2315,-1.9079999999999995,0.0
72,BE_Balance,FR_Balance,2030,1,23,24,2316,-1.6218000000000001,0.0
73,DE_Balance,NO_Balance,2030,1,1,2,2317,0.0,-0.0
74,DE_Balance,NO_Balance,2030,1,3,4,2318,0.0,-0.0
75,DE_Balance,NO_Balance,2030,1,5,6,2319,0.0,-0.0
76,DE_Balance,NO_Balance,2030,1,7,8,2320,0.0,0.0
77,DE_Balance,NO_Balance,2030,1,9,10,2321,0.0,0.0
78,DE_Balance,NO_Balance,2030,1,11,12,2322,-1.9079999999999995,0.0
79,DE_Balance,NO_Balance,2030,1,13,14,2323,0.0,0.0
80,DE_Balance,NO_Balance,2030,1,15,16,2324,0.0,0.0
81,DE_Balance,NO_Balance,2030,1,17,18,2325,0.0,-0.0
82,DE_Balance,NO_Balance,2030,1,19,20,2326,0.0,-0.0
83,DE_Balance,NO_Balance,2030,1,21,22,2327,0.0,0.0
84,DE_Balance,NO_Balance,2030,1,23,24,2328,0.0,-0.0
85,DE_Balance,CH_Balance,2030,1,1,2,2329,0.0,0.0
86,DE_Balance,CH_Balance,2030,1,3,4,2330,0.0,-0.0
87,DE_Balance,CH_Balance,2030,1,5,6,2331,0.0,-0.0
88,DE_Balance,CH_Balance,2030,1,7,8,2332,0.0,0.0
89,DE_Balance,CH_Balance,2030,1,9,10,2333,0.0,1.9079999999999995
90,DE_Balance,CH_Balance,2030,1,11,12,2334,0.0,1.6218000000000001
91,DE_Balance,CH_Balance,2030,1,13,14,2335,0.0,1.6218000000000001
92,DE_Balance,CH_Balance,2030,1,15,16,2336,0.0,-0.0
93,DE_Balance,CH_Balance,2030,1,17,18,2337,0.0,-0.0
94,DE_Balance,CH_Balance,2030,1,19,20,2338,0.0,0.0
95,DE_Balance,CH_Balance,2030,1,21,22,2339,-1.9079999999999995,0.0
96,DE_Balance,CH_Balance,2030,1,23,24,2340,0.0,0.0
97,DE_Balance,AT_Balance,2030,1,1,2,2341,0.0,0.0
98,DE_Balance,AT_Balance,2030,1,3,4,2342,0.0,0.0
99,DE_Balance,AT_Balance,2030,1,5,6,2343,0.0,-0.0
100,DE_Balance,AT_Balance,2030,1,7,8,2344,0.0,-0.0
101,DE_Balance,AT_Balance,2030,1,9,10,2345,0.0,-0.0
102,DE_Balance,AT_Balance,2030,1,11,12,2346,0.0,0.0
103,DE_Balance,AT_Balance,2030,1,13,14,2347,0.0,0.0
104,DE_Balance,AT_Balance,2030,1,15,16,2348,0.0,0.0
105,DE_Balance,AT_Balance,2030,1,17,18,2349,0.0,0.0
106,DE_Balance,AT_Balance,2030,1,19,20,2350,-1.9079999999999995,0.0
107,DE_Balance,AT_Balance,2030,1,21,22,2351,0.0,0.0
108,DE_Balance,AT_Balance,2030,1,23,24,2352,0.0,-0.0
109,DE_Balance,DK_Balance,2030,1,1,2,2353,0.0,-0.0
110,DE_Balance,DK_Balance,2030,1,3,4,2354,0.0,-0.0
111,DE_Balance,DK_Balance,2030,1,5,6,2355,0.0,-0.0
112,DE_Balance,DK_Balance,2030,1,7,8,2356,0.0,-0.0
113,DE_Balance,DK_Balance,2030,1,9,10,2357,0.0,0.0
114,DE_Balance,DK_Balance,2030,1,11,12,2358,-1.9079999999999995,0.0
115,DE_Balance,DK_Balance,2030,1,13,14,2359,0.0,0.0
116,DE_Balance,DK_Balance,2030,1,15,16,2360,-1.6218000000000001,0.0
117,DE_Balance,DK_Balance,2030,1,17,18,2361,0.0,0.0
118,DE_Balance,DK_Balance,2030,1,19,20,2362,0.0,0.0
119,DE_Balance,DK_Balance,2030,1,21,22,2363,0.0,0.0
120,DE_Balance,DK_Balance,2030,1,23,24,2364,0.0,-0.0
121,DE_Balance,LU_Balance,2030,1,1,2,2365,0.0,0.0
122,DE_Balance,LU_Balance,2030,1,3,4,2366,0.0,0.0
123,DE_Balance,LU_Balance,2030,1,5,6,2367,0.0,-0.0
124,DE_Balance,LU_Balance,2030,1,7,8,2368,0.0,-0.0
125,DE_Balance,LU_Balance,2030,1,9,10,2369,0.0,0.0
126,DE_Balance,LU_Balance,2030,1,11,12,2370,0.0,0.0
127,DE_Balance,LU_Balance,2030,1,13,14,2371,0.0,-0.0
128,DE_Balance,LU_Balance,2030,1,15,16,2372,0.0,0.0
129,DE_Balance,LU_Balance,2030,1,17,18,2373,0.0,0.0
130,DE_Balance,LU_Balance,2030,1,19,20,2374,0.0,0.0
131,DE_Balance,LU_Balance,2030,1,21,22,2375,0.0,0.0
132,DE_Balance,LU_Balance,2030,1,23,24,2376,0.0,0.0
133,DE_Balance,SE_Balance,2030,1,1,2,2377,-1.6218000000000001,0.0
134,DE_Balance,SE_Balance,2030,1,3,4,2378,-1.6218000000000001,0.0
135,DE_Balance,SE_Balance,2030,1,5,6,2379,0.0,0.0
136,DE_Balance,SE_Balance,2030,1,7,8,2380,0.0,0.0
137,DE_Balance,SE_Balance,2030,1,9,10,2381,0.0,0.0
138,DE_Balance,SE_Balance,2030,1,11,12,2382,-1.9079999999999995,0.0
139,DE_Balance,SE_Balance,2030,1,13,14,2383,0.0,0.0
140,DE_Balance,SE_Balance,2030,1,15,16,2384,-1.6218000000000001,0.0
141,DE_Balance,SE_Balance,2030,1,17,18,2385,0.0,0.0
142,DE_Balance,SE_Balance,2030,1,19,20,2386,-1.9079999999999995,0.0
143,DE_Balance,SE_Balance,2030,1,21,22,2387,0.0,0.0
144,DE_Balance,SE_Balance,2030,1,23,24,2388,-1.6218000000000001,0.0
145,DE_Balance,FR_Balance,2030,1,1,2,2389,0.0,0.0
146,DE_Balance,FR_Balance,2030,1,3,4,2390,0.0,-0.0
147,DE_Balance,FR_Balance,2030,1,5,6,2391,0.0,-0.0
148,DE_Balance,FR_Balance,2030,1,7,8,2392,0.0,-0.0
149,DE_Balance,FR_Balance,2030,1,9,10,2393,0.0,0.0
150,DE_Balance,FR_Balance,2030,1,11,12,2394,-1.9079999999999995,0.0
151,DE_Balance,FR_Balance,2030,1,13,14,2395,0.0,0.0
152,DE_Balance,FR_Balance,2030,1,15,16,2396,0.0,-0.0
153,DE_Balance,FR_Balance,2030,1,17,18,2397,0.0,-0.0
154,DE_Balance,FR_Balance,2030,1,19,20,2398,0.0,0.0
155,DE_Balance,FR_Balance,2030,1,21,22,2399,-1.9079999999999995,0.0
156,DE_Balance,FR_Balance,2030,1,23,24,2400,-1.6218000000000001,0.0
157,FR_Balance,IT_Balance,2030,1,1,2,2401,0.0,0.0
158,FR_Balance,IT_Balance,2030,1,3,4,2402,0.0,0.0
159,FR_Balance,IT_Balance,2030,1,5,6,2403,0.0,0.0
160,FR_Balance,IT_Balance,2030,1,7,8,2404,0.0,0.0
161,FR_Balance,IT_Balance,2030,1,9,10,2405,0.0,1.9079999999999995
162,FR_Balance,IT_Balance,2030,1,11,12,2406,0.0,3.5298
163,FR_Balance,IT_Balance,2030,1,13,14,2407,0.0,1.6218000000000001
164,FR_Balance,IT_Balance,2030,1,15,16,2408,0.0,-0.0
165,FR_Balance,IT_Balance,2030,1,17,18,2409,0.0,0.0
166,FR_Balance,IT_Balance,2030,1,19,20,2410,-1.9079999999999995,0.0
167,FR_Balance,IT_Balance,2030,1,21,22,2411,0.0,0.0
168,FR_Balance,IT_Balance,2030,1,23,24,2412,0.0,0.0
169,FR_Balance,UK_Balance,2030,1,1,2,2413,0.0,1.8762
170,FR_Balance,UK_Balance,2030,1,3,4,2414,0.0,1.8762
171,FR_Balance,UK_Balance,2030,1,5,6,2415,0.0,3.498
172,FR_Balance,UK_Balance,2030,1,7,8,2416,0.0,1.9079999999999995
