id,asset,year,rep_period,time_block_start,time_block_end,solution
99,AT_Battery,2030,9,5,6,431.7084839481731
100,AT_Battery,2030,9,7,8,0.0
101,AT_Battery,2030,9,9,10,0.0
102,AT_Battery,2030,9,11,12,0.0
103,AT_Battery,2030,9,13,14,90.9331237637407
104,AT_Battery,2030,9,15,16,0.0
105,AT_Battery,2030,9,17,18,0.0
106,AT_Battery,2030,9,19,20,0.0
107,AT_Battery,2030,9,21,22,0.0
108,AT_Battery,2030,9,23,24,0.0
109,AT_Battery,2030,10,1,2,0.0
110,AT_Battery,2030,10,3,4,0.0
111,AT_Battery,2030,10,5,6,431.7084839481731
112,AT_Battery,2030,10,7,8,420.0935477849554
113,AT_Battery,2030,10,9,10,229.889040777996
114,AT_Battery,2030,10,11,12,229.889040777996
115,AT_Battery,2030,10,13,14,431.7084839481731
116,AT_Battery,2030,10,15,16,431.7084839481731
117,AT_Battery,2030,10,17,18,431.7084839481731
118,AT_Battery,2030,10,19,20,0.0
119,AT_Battery,2030,10,21,22,0.0
120,AT_Battery,2030,10,23,24,0.0
121,BE_Battery,2030,1,1,1,355.757079450269
122,BE_Battery,2030,1,2,2,213.71186899495024
123,BE_Battery,2030,1,3,3,528.2068593261965
124,BE_Battery,2030,1,4,4,528.2068593261965
125,BE_Battery,2030,1,5,5,528.2068593261965
126,BE_Battery,2030,1,6,6,528.2068593261965
127,BE_Battery,2030,1,7,7,364.481736605715
128,BE_Battery,2030,1,8,8,233.7194199992232
129,BE_Battery,2030,1,9,9,0.0
130,BE_Battery,2030,1,10,10,47.25658366201969
131,BE_Battery,2030,1,11,11,47.25658366201969
132,BE_Battery,2030,1,12,12,0.0
133,BE_Battery,2030,1,13,13,17.737166678488393
134,BE_Battery,2030,1,14,14,0.0
135,BE_Battery,2030,1,15,15,172.44977987592756
136,BE_Battery,2030,1,16,16,172.44977987592756
137,BE_Battery,2030,1,17,17,528.2068593261965
138,BE_Battery,2030,1,18,18,477.8889343574051
139,BE_Battery,2030,1,19,19,477.8889343574051
140,BE_Battery,2030,1,20,20,149.29990179974175
141,BE_Battery,2030,1,21,21,0.0
142,BE_Battery,2030,1,22,22,48.9683511589119
143,BE_Battery,2030,1,23,23,0.0
144,BE_Battery,2030,1,24,24,0.0
145,BE_Battery,2030,2,1,1,0.0
146,BE_Battery,2030,2,2,2,0.0
147,BE_Battery,2030,2,3,3,0.0
148,BE_Battery,2030,2,4,4,172.44977987592756
149,BE_Battery,2030,2,5,5,528.2068593261965
150,BE_Battery,2030,2,6,6,489.4755276900514
151,BE_Battery,2030,2,7,7,489.4755276900514
152,BE_Battery,2030,2,8,8,177.104695361935
153,BE_Battery,2030,2,9,9,177.104695361935
154,BE_Battery,2030,2,10,10,177.104695361935
155,BE_Battery,2030,2,11,11,0.0
156,BE_Battery,2030,2,12,12,162.3660843763987
157,BE_Battery,2030,2,13,13,0.0
158,BE_Battery,2030,2,14,14,107.23443286334327
159,BE_Battery,2030,2,15,15,107.23443286334327
160,BE_Battery,2030,2,16,16,462.99151231361225
161,BE_Battery,2030,2,17,17,528.2068593261965
162,BE_Battery,2030,2,18,18,373.2730524383005
163,BE_Battery,2030,2,19,19,187.39965055287303
164,BE_Battery,2030,2,20,20,0.0
165,BE_Battery,2030,2,21,21,0.0
166,BE_Battery,2030,2,22,22,0.0
