id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
67,DE_Coal,DE_Balance,2030,1,1.0,1.0,1,4,11390.813775995215
68,DE_Coal,DE_Balance,2030,1,1.0,1.0,5,8,20600.0
69,DE_Coal,DE_Balance,2030,1,1.0,1.0,9,12,20600.0
70,DE_Coal,DE_Balance,2030,1,1.0,1.0,13,16,20357.621425946898
71,DE_Coal,DE_Balance,2030,1,1.0,1.0,17,20,20600.0
72,DE_Coal,DE_Balance,2030,1,1.0,1.0,21,24,5781.459051552925
73,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,1,4,0.0
74,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,5,8,0.0
75,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,9,12,0.0
76,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,13,16,0.0
77,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,17,20,0.0
78,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,21,24,0.0
79,DE_CCGT,DE_Balance,2030,1,1.0,1.0,1,4,0.0
80,DE_CCGT,DE_Balance,2030,1,1.0,1.0,5,8,2856.9647965544027
81,DE_CCGT,DE_Balance,2030,1,1.0,1.0,9,12,5877.118908479155
82,DE_CCGT,DE_Balance,2030,1,1.0,1.0,13,16,0.0
83,DE_CCGT,DE_Balance,2030,1,1.0,1.0,17,20,1190.4423302388495
84,DE_CCGT,DE_Balance,2030,1,1.0,1.0,21,24,0.0
85,DE_OCGT,DE_Balance,2030,1,1.0,1.0,1,4,0.0
86,DE_OCGT,DE_Balance,2030,1,1.0,1.0,5,8,0.0
87,DE_OCGT,DE_Balance,2030,1,1.0,1.0,9,12,0.0
88,DE_OCGT,DE_Balance,2030,1,1.0,1.0,13,16,0.0
89,DE_OCGT,DE_Balance,2030,1,1.0,1.0,17,20,0.0
90,DE_OCGT,DE_Balance,2030,1,1.0,1.0,21,24,0.0
91,FR_Solar,FR_Balance,2030,1,1.0,1.0,1,4,0.0
92,FR_Solar,FR_Balance,2030,1,1.0,1.0,5,8,508.8357277925087
93,FR_Solar,FR_Balance,2030,1,1.0,1.0,9,12,10447.345643938643
94,FR_Solar,FR_Balance,2030,1,1.0,1.0,13,16,15142.146234054453
95,FR_Solar,FR_Balance,2030,1,1.0,1.0,17,20,6322.129697400792
96,FR_Solar,FR_Balance,2030,1,1.0,1.0,21,24,23.24435942037676
97,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,1,4,36329.90966334132
98,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,5,8,31687.577226545174
99,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,9,12,21209.731195805478
100,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,13,16,22275.20457091495
101,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,17,20,28862.48600518781
102,FR_Wind_Onshore,FR_Balance,2030,1,1.0,1.0,21,24,38349.817428203416
103,FR_Coal,FR_Balance,2030,1,1.0,1.0,1,4,3725.694061074115
104,FR_Coal,FR_Balance,2030,1,1.0,1.0,5,8,6592.0
105,FR_Coal,FR_Balance,2030,1,1.0,1.0,9,12,6592.0
106,FR_Coal,FR_Balance,2030,1,1.0,1.0,13,16,6592.0
107,FR_Coal,FR_Balance,2030,1,1.0,1.0,17,20,6592.0
108,FR_Coal,FR_Balance,2030,1,1.0,1.0,21,24,6591.999999999993
109,FR_CCGT,FR_Balance,2030,1,1.0,1.0,1,4,0.0
110,FR_CCGT,FR_Balance,2030,1,1.0,1.0,5,8,2767.575919980505
111,FR_CCGT,FR_Balance,2030,1,1.0,1.0,9,12,8925.0
112,FR_CCGT,FR_Balance,2030,1,1.0,1.0,13,16,3996.755674640681
113,FR_CCGT,FR_Balance,2030,1,1.0,1.0,17,20,4469.434145369723
114,FR_CCGT,FR_Balance,2030,1,1.0,1.0,21,24,8814.871215727628
115,FR_OCGT,FR_Balance,2030,1,1.0,1.0,1,4,0.0
116,FR_OCGT,FR_Balance,2030,1,1.0,1.0,5,8,0.0
117,FR_OCGT,FR_Balance,2030,1,1.0,1.0,9,12,1359.5904674051853
118,FR_OCGT,FR_Balance,2030,1,1.0,1.0,13,16,0.0
119,FR_OCGT,FR_Balance,2030,1,1.0,1.0,17,20,0.0
120,FR_OCGT,FR_Balance,2030,1,1.0,1.0,21,24,0.0
121,FR_Battery,FR_Balance,2030,1,1.0,1.0,1,4,0.0
122,FR_Battery,FR_Balance,2030,1,1.0,1.0,5,8,0.0
123,FR_Battery,FR_Balance,2030,1,1.0,1.0,9,12,0.0
124,FR_Battery,FR_Balance,2030,1,1.0,1.0,13,16,0.0
125,FR_Battery,FR_Balance,2030,1,1.0,1.0,17,20,0.0
126,FR_Battery,FR_Balance,2030,1,1.0,1.0,21,24,0.0
127,FR_Balance,FR_Battery,2030,1,1.0,1.0,1,4,0.0
128,FR_Balance,FR_Battery,2030,1,1.0,1.0,5,8,0.0
129,FR_Balance,FR_Battery,2030,1,1.0,1.0,9,12,0.0
130,FR_Balance,FR_Battery,2030,1,1.0,1.0,13,16,0.0
131,FR_Balance,FR_Battery,2030,1,1.0,1.0,17,20,0.0
132,FR_Balance,FR_Battery,2030,1,1.0,1.0,21,24,0.0
133,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,1,4,518.5739807820001
134,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,5,8,572.698459032
135,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,9,12,671.719154802
136,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,13,16,668.524050798
